x,y,des,area,slope,soil,lucl,Pa,Pe,CN
252102.3761,1817838.401,1,78.17310333,0.347299993,1,1,5.806099892,294.0693054,73
252157.3761,1817798.401,1,618.7109985,0.559099972,1,1,5.798699856,294.469696,73
252097.3761,1817758.401,1,80.06310272,0.392800003,1,1,5.798999786,294.4110107,73
252207.3761,1818058.401,1,163.381897,0.550499976,1,1,5.810800076,294.0434875,73
251757.3761,1817813.401,1,113.0412979,0.430200011,1,1,5.844799995,291.5239868,73
251817.3761,1817783.401,1,191.9689941,0.659200013,1,1,5.835400105,292.0862122,73
251337.3761,1817898.401,1,536.1942139,0.678200006,1,1,5.909100056,287.4382019,73
253952.3761,1827043.401,1,1246.83667,0.48269999,2,1,5.689099789,325.8435974,73
252102.3761,1817638.401,1,267.6228943,0.689300001,1,1,5.785999775,295.0491028,73
251207.3761,1817818.401,1,88.00319672,0.537699997,1,1,5.911499977,287.226593,73
251282.3761,1818128.401,1,244.2189026,0.56309998,1,1,5.936100006,285.8996887,73
251232.3761,1818083.401,1,65.1917038,0.288100004,1,1,5.935599804,285.9014893,73
251272.3761,1817853.401,1,349.4797974,0.616100013,1,1,5.910399914,287.3200989,73
252077.3761,1818018.401,1,464.9143066,0.397100002,1,1,5.816999912,293.5744934,73
252042.3761,1819208.401,1,153.0350952,0.541000009,1,1,5.914899826,288.4356079,73
252327.3761,1818883.401,1,1637.818237,0.605400026,1,1,5.852900028,292.1069946,73
252322.3761,1818918.401,1,1174.936157,0.488700002,1,1,5.862800121,291.6113892,73
252642.3761,1820463.401,1,77.92780304,0.760500014,2,3,5.851299763,295.6510925,79
253177.3761,1821008.401,1,447.567688,0.556400001,2,3,5.764200211,302.8555908,79
253122.3761,1820928.401,1,524.9949951,0.621599972,2,3,5.777800083,301.7419128,79
252642.3761,1820993.401,1,386.5053101,0.762899995,2,3,5.852600098,296.3559875,79
252922.3761,1820298.401,1,179.4951935,0.560199976,2,3,5.808499813,298.5062866,79
252917.3761,1820303.401,1,166.9456024,0.548300028,2,3,5.809100151,298.4642029,79
252662.3761,1820093.401,1,97.06189728,0.439599991,2,3,5.847000122,295.4732056,79
250847.3761,1813963.401,1,81.37439728,0.476500005,1,6,5.53219986,296.9820862,96
250827.3761,1814008.401,1,321.9345093,0.4921,1,1,5.534100056,296.9397888,82.85340118
251362.3761,1818358.401,1,245.9228058,0.462700009,1,1,5.943399906,285.6481934,73
253447.3761,1813038.401,1,250.7207947,0.642700016,1,3,5.357600212,305.2926025,79
251022.3761,1813743.401,1,945.7327881,0.414099991,1,1,5.507599831,297.5965881,73
251002.3761,1813498.401,1,149.5682068,0.620000005,1,1,5.493899822,297.5964966,73
251452.3761,1818573.401,1,112.5982971,0.596800029,1,1,5.955299854,285.0335083,73
252297.3761,1813093.401,1,67.45330048,0.434799999,1,3,5.407700062,301.9827881,79
250812.3761,1813623.401,1,164.0523987,0.607599974,1,1,5.506899834,297.2094116,73
251042.3761,1813438.401,1,130.7310944,0.343400002,1,1,5.48939991,297.6676941,73
256587.3761,1818653.401,1,100.667099,0.619099975,2,3,5.275599957,330.0631104,78.99939728
255872.3761,1826358.401,1,291.8937988,0.716099977,2,3,5.535099983,331.7820129,76.45469666
251062.3761,1814758.401,1,412.1799011,0.517199993,1,3,5.570300102,297.6495056,78.83820343
251132.3761,1813693.401,1,37.28160095,0.136199996,1,1,5.505400181,297.6936951,73
251682.3761,1818633.401,1,88.51709747,0.390899986,1,1,5.930300236,286.7878113,73
251717.3761,1818638.401,1,111.9356003,0.406500012,1,1,5.926599979,287.0527954,73
251622.3761,1818533.401,1,174.0782013,0.677200019,1,1,5.930799961,286.6465149,73
253682.3761,1819163.401,1,185.9467926,0.472600013,1,3,5.66590023,306.9317017,79
251292.3761,1813663.401,1,70.20559692,0.335099995,1,3,5.472099781,299.6347961,75.62090302
251317.3761,1813673.401,1,62.04109955,0.602800012,1,3,5.47179985,299.6794128,78.7621994
251377.3761,1813943.401,1,353.7763062,0.534099996,1,6,5.487100124,299.618103,74.62529755
253577.3761,1819023.401,1,225.4792938,0.347600013,1,3,5.677899837,305.914093,78.9992981
255962.3761,1825983.401,1,122.9703979,0.650300026,2,3,5.522799969,331.2702026,79
251277.3761,1813753.401,1,92.82620239,0.459800005,1,1,5.477200031,299.5795898,73
251382.3761,1813908.401,1,275.5317993,0.65259999,1,1,5.485000134,299.6394043,73
251387.3761,1813918.401,1,315.5599976,0.619799972,1,6,5.4854002,299.6429138,74.82219696
255912.3761,1825963.401,1,244.2422943,0.756699979,2,3,5.524700165,331.135498,79
251407.3761,1813958.401,1,366.8322144,0.442999989,1,1,5.487500191,299.6505127,81.40380096
253387.3761,1820923.401,1,217.4904938,0.652700007,2,3,5.737100124,304.6086121,79
253702.3761,1819433.401,1,269.946991,0.736999989,2,3,5.669400215,307.0421143,79
253062.3761,1819988.401,1,182.7978973,0.723699987,2,3,5.780700207,300.0515137,79
253682.3761,1820148.401,1,500.9956055,0.578299999,2,3,5.69119978,306.6444092,79
254977.3761,1827323.401,1,182.883606,0.702199996,2,1,5.60710001,330.4852905,73
253132.3761,1819818.401,1,330.7804871,0.723800004,2,3,5.768899918,300.631012,78.99919891
253762.3761,1819318.401,1,205.3162994,0.485799998,1,3,5.657700062,307.7320862,79
253617.3761,1820363.401,1,206.7548065,0.594900012,2,3,5.699399948,306.3540955,79
253797.3761,1820208.401,1,255.4544983,0.622399986,2,3,5.660600185,308.8494873,79
253982.3761,1820763.401,1,174.6746979,0.410100013,2,3,5.646100044,310.6962891,79
254907.3761,1827508.401,1,251.3242035,0.819199979,2,1,5.617199898,330.5497131,73
253732.3761,1818818.401,1,280.4104004,0.613099992,1,3,5.647999763,307.6065979,78.70210266
253537.3761,1820093.401,1,409.0183105,0.717499971,2,3,5.705699921,305.5578003,79
253057.3761,1819913.401,1,255.9151001,0.588100016,2,3,5.781400204,299.9133911,79
254037.3761,1819243.401,1,2745.649414,0.498899996,2,3,5.632199764,308.5787964,78.43810272
254982.3761,1827458.401,1,321.5704956,0.757799983,2,1,5.612100124,330.7242126,73
255017.3761,1827513.401,1,108.1252975,0.650200009,2,1,5.609700203,330.9129028,73
253162.3761,1819513.401,1,782.4071045,0.633300006,2,3,5.757999897,300.9666138,75.18060303
253857.3761,1819323.401,1,163.5729065,0.603200018,2,3,5.643899918,308.6760864,79
253942.3761,1819148.401,1,130.2162933,0.321999997,1,1,5.625899792,309.605896,73
254052.3761,1818913.401,1,372.6601868,0.697399974,1,3,5.608799934,310.4158936,79
254677.3761,1819823.401,1,269.8280945,0.644299984,2,3,5.533299923,316.9489136,79
254852.3761,1819863.401,1,314.2795105,0.727199972,2,1,5.50150013,319.1245117,73
255692.3761,1820798.401,1,253.0200958,0.390799999,3,1,5.406300068,326.8583069,59
254727.3761,1820543.401,1,184.5995026,0.575999975,2,1,5.528999805,318.2846069,73
255592.3761,1819518.401,1,323.3275146,0.542999983,2,1,5.406799793,325.1022034,73
256602.3761,1818918.401,1,285.1304932,0.736500025,2,1,5.274600029,330.6333923,73
256642.3761,1818918.401,1,388.9147949,0.743700027,2,3,5.270899773,330.9590149,76.08860016
256532.3761,1818733.401,1,698.4594727,0.570299983,2,3,5.281000137,329.8422852,78.58730316
256512.3761,1818608.401,1,3641.548584,0.518299997,2,3,5.291999817,328.8369141,79
256827.3761,1818923.401,1,172.3238068,0.823400021,3,3,5.252799988,332.461792,68.94560242
256852.3761,1818938.401,1,144.8670044,0.710099995,3,3,5.25180006,332.5686951,68.92009735
254522.3761,1819263.401,1,261.8883057,0.491600007,2,3,5.547200203,315.1942139,79
254997.3761,1819008.401,1,570.87323,0.529100001,2,3,5.468800068,320.0739136,79
254847.3761,1819043.401,1,219.4803009,0.502099991,2,3,5.494400024,318.4401855,78.94930267
255222.3761,1818858.401,1,81.0821991,0.366699994,2,3,5.443399906,321.5830078,79
255087.3761,1818813.401,1,304.3103027,0.568599999,2,3,5.463900089,320.145813,79
256302.3761,1818488.401,1,182.699295,0.676599979,2,3,5.30340004,327.4943848,79
256487.3761,1818473.401,1,206.0077057,0.560299993,2,3,5.289700031,328.5932007,79
256497.3761,1818378.401,1,291.3823853,0.504800022,2,3,5.289800167,328.3109131,79
246302.3761,1817588.401,1,289.1538086,0.533299983,1,3,5.955800056,287.3692932,84.30449677
246567.3761,1817923.401,1,152.502594,0.445199996,1,3,5.991899967,284.7582092,78.9960022
250497.3761,1820538.401,1,112.1733017,0.465600014,2,3,6.166999817,271.2731018,78.99140167
246382.3761,1817628.401,1,194.9234924,0.700200021,1,3,5.961800098,286.8237,79.31829834
246552.3761,1817903.401,1,98.85690308,0.534300029,1,3,5.990300179,284.8612976,78.99620056
248202.3761,1817188.401,1,45.17169952,0.71329999,1,3,5.985599995,282.6460876,79
250157.3761,1811773.401,1,103.3767014,0.347499996,1,3,5.414000034,295.6993103,79
248507.3761,1817858.401,1,25,0.089299999,1,6,6.06430006,278.1556091,96
248452.3761,1817668.401,1,1943.136353,0.621100008,1,3,6.03910017,279.9107056,79
248432.3761,1817583.401,1,232.4696045,0.537599981,1,3,6.029399872,280.4997864,79
248612.3761,1817773.401,1,466.3053894,0.597800016,1,3,6.054200172,278.7907104,80.60780334
248422.3761,1817128.401,1,104.2730026,0.662500024,1,3,5.976799965,283.3996887,79
248297.3761,1811758.401,1,188.3493042,0.479299992,1,3,5.438899994,295.2431946,78.99990082
248782.3761,1811558.401,1,1482.788452,0.260699987,1,3,5.423099995,294.8352966,77.37000275
248497.3761,1817523.401,1,382.5216064,0.601899981,1,3,6.022900105,280.8855896,79
248482.3761,1817498.401,1,304.2388,0.542400002,1,3,6.02120018,281.002594,79
248657.3761,1817288.401,1,88.79329681,0.538999975,1,3,5.993299961,282.6000061,79
248727.3761,1817343.401,1,187.6183929,0.66170001,1,3,5.99819994,282.2724915,79
248702.3761,1811428.401,1,104.5215988,0.597199976,1,3,5.416800022,294.6437073,75.83029938
248707.3761,1817253.401,1,248.1786041,0.572000027,1,3,5.989500046,282.8114014,79
248652.3761,1817243.401,1,66.97170258,0.541899979,1,3,5.98789978,282.9260864,79
250417.3761,1820493.401,1,119.5459976,0.470600009,2,3,6.17509985,270.5817871,78.95870209
248687.3761,1817223.401,1,209.3576965,0.648999989,1,3,5.987400055,282.9462891,79
248617.3761,1817228.401,1,141.1753998,0.574800014,1,3,5.987299919,282.9718018,79
248787.3761,1816828.401,1,221.233902,0.679400027,1,3,5.944499969,284.5002136,79
250392.3761,1820428.401,1,138.7064972,0.61500001,2,3,6.178800106,270.2481995,79
248532.3761,1817158.401,1,212.3291016,0.646600008,1,3,5.975399971,283.7569885,79
248522.3761,1817218.401,1,265.7697144,0.667800009,1,3,5.983099937,283.3027954,79
248557.3761,1817288.401,1,206.8580017,0.431899995,1,3,5.995500088,282.5264893,79
248492.3761,1817123.401,1,90.71679688,0.715200007,1,3,5.971600056,283.9920959,79
248387.3761,1817123.401,1,36.4272995,0.406899989,1,3,5.98059988,282.7766113,79
248172.3761,1817163.401,1,82.78109741,0.721800029,1,3,5.982699871,282.8261108,79
247837.3761,1817263.401,1,198.0906067,0.48210001,1,3,5.989699841,282.7408142,79
248212.3761,1817243.401,1,73.62729645,0.721400023,1,3,5.983399868,283.4240112,79
248847.3761,1816918.401,1,550.8980103,0.742600024,1,3,5.957900047,283.8293152,79
248747.3761,1816898.401,1,158.8686981,0.719600022,1,3,5.954699993,283.9743958,79
255642.3761,1826963.401,1,229.6596985,0.677999973,2,1,5.558599949,332.211792,73
248757.3761,1816748.401,1,139.9530029,0.659699976,1,3,5.936600208,284.9190063,79
248762.3761,1816778.401,1,89.9190979,0.570800006,1,3,5.939499855,284.7684937,79
249092.3761,1816818.401,1,208.1217041,0.503700018,1,3,5.92509985,285.4935913,79
254912.3761,1828038.401,1,94.14089966,0.646700025,2,1,5.623799801,331.5563965,73
248717.3761,1816838.401,1,165.2326965,0.208399996,1,3,5.948400021,284.3223877,79
258267.3761,1828038.401,1,274.4960938,0.590900004,2,3,5.443999767,344.210907,79
249157.3761,1817153.401,1,137.1190033,0.606299996,1,3,5.970399857,283.006897,79
249137.3761,1817118.401,1,177.3184052,0.642499983,1,3,5.965099812,283.3160095,79
249157.3761,1817248.401,1,193.4143982,0.611500025,1,3,5.98239994,282.3287964,79
249157.3761,1817038.401,1,294.264801,0.709299982,1,3,5.954899788,283.8814087,79
248897.3761,1816688.401,1,155.2454987,0.54339999,1,3,5.927599907,285.325592,79
254962.3761,1828043.401,1,86.84870148,0.594600022,2,1,5.620399952,331.744812,73
255247.3761,1828748.401,1,617.3500977,0.64319998,2,3,5.610599995,333.943512,77.82610321
255477.3761,1828688.401,1,169.821106,0.582899988,2,3,5.588500023,335.0604858,78.99990082
248897.3761,1816648.401,1,95.95200348,0.5801,1,3,5.922500134,285.578186,79
248862.3761,1816683.401,1,130.1696014,0.490200013,1,3,5.927599907,285.3316956,79
249942.3761,1816373.401,1,284.0125122,0.707700014,1,3,5.843900204,289.5097961,79
248357.3761,1816738.401,1,109.6126022,0.48969999,1,3,5.930799961,285.4833984,79
248307.3761,1816648.401,1,220.6457977,0.700500011,1,3,5.920199871,286.0700989,79
249432.3761,1817053.401,1,777.899292,0.75029999,1,3,5.955900192,283.754303,79
255572.3761,1828603.401,1,536.5106812,0.651799977,2,3,5.58370018,335.1976929,79
248337.3761,1816578.401,1,173.8114929,0.700999975,1,3,5.912099838,286.4558105,79
248332.3761,1816598.401,1,142.8903961,0.741699994,1,3,5.913700104,286.3735962,79
255562.3761,1828538.401,1,275.2611084,0.611100018,2,3,5.582900047,335.127594,79
248277.3761,1816468.401,1,155.2525024,0.689800024,1,3,5.89659977,287.2522888,79.10420227
249832.3761,1816183.401,1,121.4247971,0.402200013,1,3,5.822800159,290.4472046,79
249857.3761,1816188.401,1,306.2528992,0.531099975,1,3,5.824299812,290.3828125,79
249897.3761,1816193.401,1,365.9151917,0.712800026,1,3,5.82460022,290.3775024,79
249947.3761,1816508.401,1,225.1105957,0.594200015,1,3,5.860099792,288.7452087,79
249997.3761,1816828.401,1,311.7774963,0.668200016,1,3,5.900700092,286.7384949,79
249517.3761,1817068.401,1,267.0455933,0.639900029,1,3,5.953800201,283.8666077,79
249312.3761,1817058.401,1,274.5610046,0.434899986,1,3,5.955900192,283.7753906,79
249612.3761,1817598.401,1,338.218689,0.726800025,1,3,6.021699905,279.9346008,79
250437.3761,1817483.401,1,97.40080261,0.501999974,1,1,5.956600189,283.8825073,73
255617.3761,1828668.401,1,483.9909058,0.659399986,2,3,5.573900223,336.0061951,79
255952.3761,1828483.401,1,392.9111938,0.650699973,2,3,5.556399822,336.6741028,79
257267.3761,1828723.401,1,296.6762085,0.75029999,2,3,5.481699944,342.9390869,79
250907.3761,1817023.401,1,105.6392975,0.273799986,1,1,5.864500046,289.069397,73
246292.3761,1813268.401,1,153.4562073,0.214200005,1,3,5.605199814,298.2926941,76.43640137
257187.3761,1828248.401,1,823.62677,0.668600023,2,3,5.485599995,341.2500916,79
257887.3761,1827978.401,1,598.085022,0.368099988,2,3,5.454599857,342.9591064,79
246212.3761,1813203.401,1,454.637085,0.469199985,1,3,5.603199959,298.4038086,77.85469818
250922.3761,1816813.401,1,156.5733032,0.424199998,1,1,5.841800213,290.1777954,73
250757.3761,1816573.401,1,257.5502014,0.406899989,1,1,5.831799984,290.499115,73
257927.3761,1828343.401,1,660.2305298,0.567700028,2,3,5.457300186,344.3059082,79
257957.3761,1828228.401,1,1808.438232,0.624100029,2,3,5.452300072,344.2481995,79
250882.3761,1816763.401,1,220.3990936,0.472200006,1,1,5.83920002,290.2503052,73
250777.3761,1816648.401,1,213.6226959,0.366400003,1,1,5.835700035,290.3403015,73
257922.3761,1828213.401,1,140225.6406,0.271800011,2,3,5.459700108,344.4906921,79
250807.3761,1816613.401,1,234.9931946,0.497299999,1,1,5.829899788,290.6279907,73
251812.3761,1816893.401,1,351.9937134,0.630599976,1,3,5.753099918,295.9780884,79
251837.3761,1816853.401,1,457.1621094,0.681400001,1,3,5.748300076,296.2221069,79
255552.3761,1826863.401,1,133.4496002,0.624300003,2,1,5.563600063,331.6115112,73
257902.3761,1828298.401,1,844.9448853,0.696500003,2,3,5.457600117,344.1611938,79
258607.3761,1828098.401,1,1110.747681,0.633400023,2,3,5.434299946,345.4316101,73.7661972
251522.3761,1816903.401,1,194.7765961,0.70539999,1,3,5.781300068,294.305603,78.61650085
251682.3761,1816858.401,1,47.97480011,0.494399995,1,3,5.758699894,295.5927124,79
247572.3761,1814978.401,1,89.2480011,0.521899998,1,3,5.733099937,294.2677917,79
247682.3761,1814948.401,1,292.7468872,0.608299971,1,3,5.728199959,294.316803,79
247697.3761,1814818.401,1,149.1240997,0.698400021,1,3,5.715899944,294.6069946,79
250422.3761,1820353.401,1,120.6279984,0.646399975,2,3,6.176300049,270.4312134,79
247702.3761,1814853.401,1,67.28739929,0.597299993,1,3,5.718999863,294.5151062,79
247507.3761,1814718.401,1,118.1727982,0.691100001,1,3,5.707699776,295.0147095,79
250772.3761,1813613.401,1,125.7564011,0.602100015,1,1,5.507699966,297.1763,73
254937.3761,1827668.401,1,254.9922943,0.792900026,2,1,5.618800163,330.8198853,73
255037.3761,1827658.401,1,438.568512,0.478500009,2,1,5.615499973,331.0643005,73
255317.3761,1827588.401,1,456.509491,0.655399978,2,1,5.588399887,332.3911133,73
255372.3761,1827653.401,1,238.3766937,0.741599977,2,1,5.585999966,332.6507874,73
255382.3761,1827678.401,1,208.9691925,0.703299999,2,1,5.58589983,332.7123108,73
252242.3761,1812498.401,1,221.4248962,0.673699975,1,3,5.387700081,301.209198,79
252282.3761,1812503.401,1,183.5942993,0.655600011,1,3,5.385499954,301.5766907,79
251347.3761,1812053.401,1,108.6745987,0.337199986,1,3,5.396399975,298.0220947,79
251312.3761,1812118.401,1,192.8791962,0.677399993,1,3,5.39989996,297.9819031,79
251187.3761,1811718.401,1,524.2885742,0.640299976,1,3,5.388400078,297.4825134,79
250757.3761,1811713.401,1,120.2109985,0.556200027,1,3,5.394299984,296.6106873,79
250772.3761,1811608.401,1,447.2734985,0.560599983,1,3,5.390900135,296.5968018,79
251262.3761,1812573.401,1,182.9503937,0.378199995,1,3,5.437399864,297.9483032,82.2826004
251607.3761,1825058.401,1,294.7550049,0.830200016,2,1,5.823500156,311.1583862,73.00060272
251687.3761,1825003.401,1,231.0449982,0.564100027,2,4,5.820899963,311.0541992,73.32460022
251727.3761,1824988.401,1,163.1280975,0.427399993,2,4,5.819300175,311.0578003,74.77600098
251747.3761,1825063.401,1,455.4324951,0.578999996,2,1,5.818600178,311.4111023,73.00009918
253747.3761,1822363.401,1,203.8155975,0.543200016,2,3,5.674300194,311.8414917,79
252952.3761,1823068.401,1,688.1033936,0.445100009,2,1,5.756899834,308.0141907,73
252542.3761,1822503.401,1,110.2761993,0.602100015,2,3,5.823400021,301.5216064,79
252667.3761,1821848.401,1,69.78549957,0.592199981,2,3,5.827799797,299.6980896,79
251052.3761,1822038.401,1,184.610199,0.577600002,2,3,6.022600174,284.8601074,79
251547.3761,1820908.401,1,55.01350021,0.334100008,2,3,6.017000198,283.6653137,79
253702.3761,1826763.401,1,200.4255981,0.732500017,2,1,5.696000099,324.4050903,74.42539978
253727.3761,1826893.401,1,486.5260925,0.506500006,2,1,5.699299812,324.7907104,74.29119873
254442.3761,1824608.401,1,132.8237,0.621100008,2,1,5.610899925,321.9873962,73
254892.3761,1825193.401,1,47.78659821,0.387100011,2,1,5.581799984,325.4865112,73
254892.3761,1825133.401,1,90.85399628,0.659099996,2,1,5.581299782,325.3552856,73
255122.3761,1824978.401,1,126.4494019,0.692799985,2,1,5.561200142,326.0458069,73
254912.3761,1824913.401,1,160.7778931,0.819199979,2,1,5.576099873,325.0494995,73
254897.3761,1824928.401,1,92.22889709,0.795599997,2,1,5.577000141,325.0056152,73
255132.3761,1824823.401,1,1144.114868,0.520200014,2,1,5.561100006,325.6311035,73
255202.3761,1824753.401,1,232.8616028,0.4991,2,1,5.552499771,325.8883972,73
255112.3761,1824758.401,1,206.9933929,0.521300018,2,1,5.559599876,325.536499,73
255167.3761,1824718.401,1,238.5243988,0.567499995,2,1,5.555099964,325.7130127,73
250977.3761,1824208.401,1,149.3773956,0.382999986,2,1,5.886199951,303.0177002,73.83339691
248802.3761,1824423.401,1,244.303299,0.640699983,2,3,5.969399929,299.4493103,86.91100311
249117.3761,1824403.401,1,55.16329956,0.390199989,2,3,5.956600189,299.8041077,79
249127.3761,1824598.401,1,290.6351013,0.552699983,2,3,5.947599888,301.7752991,79
249317.3761,1824738.401,1,3658.291992,0.596300006,2,3,5.938399792,303.5082092,79.81430054
252522.3761,1825398.401,1,158.7315063,0.548799992,2,1,5.763599873,315.8984985,73
252377.3761,1824628.401,1,81.98449707,0.140100002,2,1,5.779300213,311.8067932,73
253277.3761,1823993.401,1,135.1835938,0.618700027,2,1,5.712500095,313.7893066,73
253322.3761,1824043.401,1,258.6538086,0.754400015,2,1,5.702899933,314.6247864,73.37819672
253142.3761,1824058.401,1,468.9964905,0.57980001,2,1,5.727900028,312.9963989,73.00119781
253242.3761,1824373.401,1,1321.136353,0.428200006,2,5,5.712500095,315.3612061,79.62480164
248132.3761,1821753.401,1,177.6298981,0.556200027,1,1,6.148499966,274.5664063,72.99749756
247807.3761,1823313.401,1,263.5949097,0.516499996,1,3,6.029600143,290.4530029,83.44329834
247912.3761,1823323.401,1,996.2987061,0.722599983,2,3,6.029300213,290.4413147,83.58200073
247937.3761,1823118.401,1,2306.777588,0.366299987,1,3,6.037199974,289.2471924,77.50630188
248007.3761,1823013.401,1,251.7696075,0.694500029,1,3,6.052100182,286.8703003,78.99909973
248137.3761,1822068.401,1,107.3089981,0.434500009,1,3,6.124599934,277.3529968,79
248317.3761,1821993.401,1,123.0270996,0.608900011,1,3,6.135700226,276.0119934,79
248472.3761,1821718.401,1,137.1763,0.425900012,1,1,6.161499977,273.0768127,73
248162.3761,1821588.401,1,303.8828125,0.255699992,1,1,6.15749979,273.5580139,72.81020355
248147.3761,1821683.401,1,349.9480896,0.52640003,1,2,6.15170002,274.2096863,72.58300018
247507.3761,1821113.401,1,164.821106,0.6074,1,2,6.151000023,274.0975952,72.00579834
248882.3761,1822928.401,1,155.7180939,0.628899992,1,1,6.063499928,284.4327087,73
248857.3761,1822803.401,1,168.9483032,0.62349999,1,1,6.074100018,283.0994873,73
248867.3761,1822713.401,1,162.8289948,0.688799977,1,1,6.081799984,282.1261902,73
248877.3761,1822633.401,1,221.3874969,0.757399976,1,1,6.088500023,281.3081055,73
248892.3761,1822673.401,1,301.1706848,0.700100005,1,1,6.085100174,281.7131958,73
248552.3761,1821828.401,1,129.9649963,0.534200013,1,1,6.156099796,273.6502991,73
248757.3761,1821738.401,1,137.0771027,0.489899993,1,1,6.166500092,272.466095,73
249017.3761,1821743.401,1,368.3714905,0.442600012,1,3,6.164500237,272.5928955,76.34619904
249207.3761,1821538.401,1,138.2064056,0.459100008,1,1,6.184299946,270.4689941,73
249162.3761,1821488.401,1,115.3348007,0.4903,1,3,6.188099861,270.0982056,75.49479675
249147.3761,1821428.401,1,260.3059998,0.520200014,1,3,6.191699982,269.7468872,77.74009705
249087.3761,1821348.401,1,584.4213867,0.394499987,1,3,6.196400166,269.2896118,78.94909668
249312.3761,1821278.401,1,89.92870331,0.394199997,2,3,6.201200008,268.754303,76.20249939
249027.3761,1821423.401,1,141.4835968,0.266499996,1,3,6.192599773,269.6774902,78.6160965
248957.3761,1821428.401,1,165.5610046,0.436399996,1,3,6.191899776,269.7630005,75.75039673
249592.3761,1821363.401,1,357.8641052,0.393299997,2,3,6.18380022,270.3659058,78.99199677
248882.3761,1821433.401,1,154.3889008,0.491299987,1,1,6.192100048,269.7655945,73
248742.3761,1821393.401,1,70.95829773,0.550599992,1,1,6.193500042,269.645813,73
248682.3761,1821278.401,1,206.759903,0.595799983,1,3,6.201200008,268.8676147,75.917099
248682.3761,1821243.401,1,81.85780334,0.333900005,1,3,6.202400208,268.7384033,78.43289948
248567.3761,1821088.401,1,125.5289993,0.467099994,1,3,6.20870018,268.1173096,77.86579895
248582.3761,1821093.401,1,154.5097961,0.488499999,1,3,6.208600044,268.1223145,77.98739624
248632.3761,1821193.401,1,37.14300156,0.256500006,1,1,6.204599857,268.5212097,73
249607.3761,1821368.401,1,286.39151,0.412600011,2,3,6.183000088,270.4361877,78.98989868
251237.3761,1821103.401,1,110.6400986,0.472499996,2,3,6.05340004,280.9971008,79
252752.3761,1821663.401,1,200.4817963,0.7051,2,3,5.822800159,299.6925049,79
251217.3761,1822433.401,1,261.3486938,0.600000024,2,3,5.977900028,289.3648987,78.42790222
247477.3761,1818053.401,1,262.4143066,0.656199992,1,3,6.047399998,280.27771,79
247652.3761,1819443.401,1,406.6427002,0.490099996,1,3,6.159699917,272.0961914,79.10469818
246532.3761,1820058.401,1,280.1788025,0.706499994,1,3,6.085100174,280.1744995,81.61810303
246672.3761,1820173.401,1,284.8978882,0.451700002,1,3,6.096700191,279.0447083,74.03150177
246632.3761,1820223.401,1,299.0755005,0.316000015,1,1,6.094399929,279.3348083,73
247167.3761,1820378.401,1,350.1827087,0.813600004,1,1,6.139699936,274.741394,73.86180115
246877.3761,1820483.401,1,87.12310028,0.377600014,1,1,6.117400169,277.2062988,77.99130249
246827.3761,1820493.401,1,25,0.212500006,1,5,6.113900185,277.5838928,80
246612.3761,1820463.401,1,335.6142883,0.437099993,1,5,6.089700222,280.2149048,79.33950043
246572.3761,1820473.401,1,104.6684036,0.437700003,1,5,6.09070015,280.0950928,79.71849823
246547.3761,1820458.401,1,86.32630157,0.597199976,1,5,6.088799953,280.2904968,79.6359024
246287.3761,1820713.401,1,349.5332031,0.6153,1,5,6.06799984,283.0393982,79.54380035
248692.3761,1821968.401,1,1133.848389,0.707400024,1,1,6.139800072,275.4085083,73
246152.3761,1820708.401,1,196.3173981,0.640900016,1,5,6.05919981,284.0551147,69.52120209
248727.3761,1819928.401,1,188.6410065,0.68779999,1,3,6.239299774,265.1171875,79
248747.3761,1820363.401,1,54.73189926,0.677100003,1,3,6.241399765,264.9547119,78.99970245
248712.3761,1820373.401,1,143.2976074,0.457199991,1,3,6.239799976,265.0953979,78.811203
248702.3761,1820553.401,1,46.03499985,0.218799993,1,1,6.236299992,265.4292908,73
249142.3761,1820398.401,1,723.2299194,0.439799994,1,3,6.243899822,264.7286987,78.97499847
249072.3761,1820408.401,1,222.8916931,0.559199989,1,3,6.244100094,264.7070007,78.96089935
249007.3761,1820453.401,1,333.6192932,0.599799991,1,3,6.242899895,264.8167114,78.99839783
248602.3761,1819823.401,1,172.253006,0.681400001,1,3,6.233699799,265.5989075,79
251632.3761,1817103.401,1,890.6965942,0.537100017,1,3,5.796899796,293.6286011,75.42739868
251797.3761,1817113.401,1,640.6812744,0.562600017,1,3,5.78000021,294.7874146,78.02610016
252647.3761,1817488.401,1,219.1826935,0.622699976,1,3,5.715899944,299.3601074,78.80680084
252082.3761,1816838.401,1,269.9422913,0.710900009,1,3,5.721899986,297.8893127,78.69120026
252537.3761,1817313.401,1,337.684906,0.64410001,1,3,5.72149992,298.781311,77.4469986
252057.3761,1816883.401,1,125.677803,0.474999994,1,3,5.725800037,297.7070923,78.17749786
253182.3761,1817768.401,1,235.1192932,0.692099988,1,3,5.66779995,302.9234009,78.99939728
252722.3761,1821478.401,1,188.4454956,0.64380002,2,3,5.829899788,298.8546143,79
247877.3761,1814023.401,1,640.4447021,0.528900027,1,3,5.638199806,296.0714111,79
251267.3761,1816503.401,1,383.0593872,0.524900019,1,3,5.784999847,293.1177063,79
250892.3761,1816363.401,1,425.7756042,0.274599999,1,1,5.792500019,292.3727112,73.00630188
